Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti o magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit 3 | clit masch | clit ogg dir | clit sogg | disl dx | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No ti magni l pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni ea mea?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No ti magni il pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni el pomo?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No magnito el pomo?	Verona	Verona,Verona,Veneto	Veronese	
		No te magni el pomo?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No te magni el pomo?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | clit 2 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No magnito el pomo?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No te magna el pon?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		No te magna la mela?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Mängiät miä al póm?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ta mangiat miga al pum ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		No magnito el pomo?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | pro | sogg encl | trans | 
		No magnito mia el pomo?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | clit 2 | clit climb | fless 2 | indic pres | interr dir | interr sì/no | negaz discont | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No te magni el pomo?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		No te magnes al pom?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		No te magni el pomo?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		No te magni el pomo?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No ti magni a mela?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No ti magni’l pomo?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | trans | 
		No te magni el pomo?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		No te magni el pomo?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Non mangi’l pomo?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | fless 2 | indic pres | interr dir | interr sì/no | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
						
2.0	92.0	Chi non inviteranno?				 | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Ch'i nu inviteran?	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Chi ‘nvitran-ni nen?	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		omessa	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Chi èlo che noi enviderà?	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi saral che no i envida?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chiel che no i enviderà?	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi e n invitrann?	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Chi zè che noi invitarà?	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Chi zè che no i invita?	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Ci el che no i envida?	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | cleft | clit sogg | essere | fless 3 = fless 6 | fless 6 | indic pres | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Cui no i invidaran?	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Cui no invidarano?	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		C'è chi n'anvitean?	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Chi l'è che nu fan venì?	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Chi sè che no i invita?	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Chi i nu l'invitian?	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Chi 'nvitarà mia?	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Cu chi i no invita?	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi e' che in invitera' (mia)?	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | fless 6 | indic fut sempl | interr dir | negaz discont | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi non invitano?	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Chi i n invidaran brisa?	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		omessa	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Chi nun invitenu?	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Chi 'nvidaron mja?	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Chi invidera' mia?	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Envidera-i mia chi?	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Chi invidera' miga?	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi envidera' mia?	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi che envidera' mia?	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi che envida mia?	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Lahera-i fo chi?	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | pro | trans | V prep | WH in situ | WH ogg dir | WH semplice | 
		Chi ze che no te inviti?	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | cleft | essere | fless 6 | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | WH semplice | 
		Chi no invitarà?	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | fless 3 = fless 6 | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi ch’a j’anvìdu nen-?	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi i invideràn mìga?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Ci no inviteli mia?	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Chi no i inviterà?	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | clit sogg | fless 6 | indic fut sempl | interr dir | negaz prev | trans | WH ogg dir | WH semplice | 
		Chi chi inviderà mia?	Brione	Brione,Brescia,Lombardia	Orientale	
		Chi lè chi nen vitran nenta?	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		non tradotta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ghe ergu chi nviderà mia?	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Chi xè che no invita?	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | cleft | fless 3 = fless 6 | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi i nan invitran?	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Chi anvidran nen?	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che ni invitarà?	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | essere | fless 3 = fless 6 | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invitarà?	Campagnola	Brugine,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | essere | fless 3 | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi sun che n'invitran nent?	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Chi zé che no i invitarà ?	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Chi ze che no i’nvitarà?	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux E | clit 6 | clit masch | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi lasaroni a cà?	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Ki è ke i n nvit&rán ?	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Chi nu l'invitian?	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Chi no inviterèi ?	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Chi no invidarali?	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Cui no inviteranu?	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Cui a no invitaranu?	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Ch'in'vidarà?	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Chi no inviderali?	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Chi i nu l'invitian?	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Chi nu inviatan?	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Farali de manco de invitar chi?	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Chi nu l'invitian? Chi l'è che...	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Chi n'inviderà?	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		--> testo vuoto <---	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Cui no varesio di invidà?	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cui no i inviti?	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi un invitano? / e' une 'nvitano chi?	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Kui nɔ invideran o?	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		I e’ che no i invida?	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Chi ch'a l'è che i invidarà miga?	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Chi a' no invidaran? / Chi elu ch'a no invidaran?	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi ze che no i invita?	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | fless 6 | indic pres | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi no invitarai?	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | fless 6 | indic fut sempl | interr dir | negaz prev | sogg encl | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invitarà?	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | cleft | clit 6 | clit masch | essere | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | trans | WH ogg dir | WH semplice | 
		Chi no i inviterai?	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fless 6 | indic fut sempl | interr dir | negaz prev | trans | WH ogg dir | WH semplice | 
		Si no ciamarali?	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi ze che no i ‘nvitarà?	Facca	Cittadella,Padova,Veneto	Meridionale	 | aux E | clit 6 | clit masch | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		non tradotta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Chi no invitarali?	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Eo chi che no i invitarà?	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Chi nu invitian?	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		non tradotta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Ki è ki invitarà brisa ? (*Ki n'invitarà brisa ?)	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		omessa	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Chi è che unn inviteranno?	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Chi è chi n'anviterà?	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Ch’é ’l che i invida miga?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Chi ze che no i’nvitarà?	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | clit 6 | clit masch | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i’nvitarà?	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | clit 6 | clit masch | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i ciàma?	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux E | clit 6 | clit masch | fless 6 | indic pres | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Ci è che i no vol mia invitare?	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Chi xè che no invita?	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | cleft | fless 3 = fless 6 | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Cui no invidaran?	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		non tradotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Chi inviderài miga ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Ci ei che no ji invita ?	Illasi	Illasi,Verona,Veneto	Veronese	
		Chi che serà mia envidać?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | passivo | presenza comp | pro | trans | WH complesso | WH ogg dir | 
		Chi i envidera' mia?	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi e'-i chei che i nvidera' mia?	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | rel restr | trans | WH semplice | WH sogg | 
		Chi vegnera' mia envidacc?	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi i envidera' mia?	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi invidera' mia?	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Envidera-i mia chi?	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Chi i envidera' mia?	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi invidera' mia?	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | indic fut sempl | interr dir | negaz postv | pro | trans | WH ogg dir | WH semplice | 
		Chi'o che no i invidarà?	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		--> testo vuoto <---	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Ch'i ne envitean?	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No invidarai chi?	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Chi l'è ch'i invidaran minga?	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Chi no i invitarà?	Lion	Albignasego,Padova,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | fless 6 | indic fut sempl | interr dir | negaz prev | trans | WH ogg dir | WH semplice | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Ci ch'invidarèn miga?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Chi enviderai mia?	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		Cui no invidaraano?	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi xè che no invita?	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | cleft | fless 3 = fless 6 | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi inviterÃ  mia?	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		El chi che a'inviderà mia?	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Chi (ze che) no i invitarà?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi ze che no i invitarÃ ?	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | essere | fless 3 = fless 6 | indic fut sempl | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invitarà?	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | essere | fless 3 | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no li invitarà?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		--> testo vuoto <---	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Chi l'è che invideran no?	Milano2	Milano,Milano,Lombardia	Occidentale	
		Chi inviteran no'?	Milano3	Milano,Milano,Lombardia	Occidentale	
		Chi l'è che invideran no?	Milano4	Milano,Milano,Lombardia	Occidentale	
		--> testo vuoto <---	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Chi ze che no i’nvitarà?	Mirano	Mirano,Venezia,Veneto	Meridionale	 | clit sogg | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Qui no invideran?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Saral chi che i-a 'nviderà miga? / (che) farai miga 'nvidà chi?	Monno	Monno,Brescia,Lombardia	Orientale	
		Chi ze che no i invitarà?	Monselice	Monselice,Padova,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | essere | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi xè che no invita?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | cleft | fless 3 = fless 6 | fless 6 | indic pres | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Cui i no invidareni?	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi no' invitarà? / chi che no i invitarà / Chi eo che no i invitarà?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		non tradotta	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi no invitara?	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Chi nu invitean?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		A cchi nun ce nviderÃÂ nne?	Osimo	Osimo,Ancona,Marche	Anconetano	 | clit loc | fless 6 | indic fut sempl | interr dir | negaz prev | PP | PP sing | pro | trans | WH ogg indir | WH semplice | 
		A cchi nun ce nvidera'?	Osimo	Osimo,Ancona,Marche	Anconetano	 | clit loc | fless 3 = fless 6 | indic fut sempl | interr dir | negaz prev | PP | PP sing | pro | trans | WH ogg indir | WH semplice | 
		Chi n invidarà? (improbabile!)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Chi zé che no i invita?	Padova3	Padova,Padova,Veneto	Meridionale	
		Chi ze che no i invita, iori?	Padova4	Padova,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | doubling | essere | fless 6 | indic pres | interr dir | negaz prev | pro | sogg pron | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invitarà?	Padova5	Padova,Padova,Veneto	Meridionale	 | cleft | clit sogg | essere | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invita?	Padova6	Padova,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | essere | fless 3 | fless 6 | indic pres | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invita?	Padova7	Padova,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | essere | fless 3 | fless 6 | indic pres | interr dir | negaz prev | presenza comp | trans | WH ogg dir | WH semplice | 
		Chi ze che no i invitarà?	Padova8	Padova,Padova,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | essere | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che no inviterà?	Padova9	Padova,Padova,Veneto	Meridionale	 | cleft | essere | fless 6 | indic fut sempl | interr dir | negaz prev | presenza comp | pro | trans | WH ogg dir | WH semplice | 
		non tradotta	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi ze che no invitarà?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | cleft | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
		Chi ze che n’invitarà?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | cleft | fless 6 | indic fut sempl | interr dir | negaz prev | pro | trans | WH ogg dir | WH semplice | 
