Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Ho invidà i me compagni de classe, ma nessuni i ha rispondù nesuni, no	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ho invita' i me cumpagn ad class, ma an ma rispost gninsun	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | aux A | clit sogg espl | coord disg | fless 1 | indic pass pross | indic pass pross | inerg | negaz accordo | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partic | partic | PP gen | pro | QP neg | QP sogg | sogg postv | trans | 
		É envidà mie compagnes de clas, ma nesciugn à responet	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		I à invié mi compagns de classe, mo al n'à respognü degügn	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ho invità i me compagni de classe, ma non l'ha risposto nesun	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		A jò invidà i mjé kumpàñ ad klàs, mo (a)n'mà brisa rispost nisùn	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		O invità i me compagni de clase, ma no i m’a risposto nisuni	Illasi	Illasi,Verona,Veneto	Veronese	
		Ei anvita quéloun qu’il anávan a l’eicoro avei mi, ma la lh’o pâ gî qu’oul o reipoundú	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ei anvita moun camarade d’eicoro, ma la lh’o pâ gî qu’oul o reipoundú	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		G’ho ‘nvidà i mè cumpagn de scölo, ma gh’a rispost nisü	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		ó ciamáw i mé kunpáñi de škœ:a, ma nu má dí:tu nínte nišün	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Mi gò invità i miei compagni de classe, ma nisun gà acetà	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
						
7.0	78.0	Non so se sia già arrivato nessuno.				 | aux E | avv temp | cong composto | fless 1 | fless 3 | inacc | indic pres | negaz prev | partic | pro | QP neg | QP sogg | sapere | sogg postv | subord | 
		No se no sia arivà qualchedun	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No so se è za arrivà qualcheduni!	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		An so mia se l'e' sa ria' qualchidun	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux E | avv temp | clit sogg espl | cong composto | fless 1 | fless 3 | inacc | indic pres | negaz prev | partic | pro | QP neg | QP sogg | sapere | sogg postv | subord | 
		No sé se l'è ruà zachei	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		I ne sà nia sce al sides bel ruvé degügn	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No so se sie già rivà nesun / qualcun	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		An sò brisa sal sia bèla rivà nisùn (qualkdùn)	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		No so se sia za rivà nisuni	Illasi	Illasi,Verona,Veneto	Veronese	
		Savou pâ se l’ei jo arriva còcun.	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		‘L so mia se ghe sà rivà ‘nquaedü	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Nu só se lÈ za ariváw kwarkedün	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		No so se xè zà rivà qualchedun	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
						
541.0	1.0	Sembra che abbia gridato qualcuno				 | aux A | cong composto | fless 3 | indic pres | partic | pro | QP sogg | sembrare | sogg postv | trans | 
		Pare che coccherúnu èa allucátu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Pare ca è alluccatu quaccunu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Pare ca è alluccatu quaccunu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		M' par' che qualchedun ha scettat nu' luk.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Paret chi appata abbochinatu carcune	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		M'eia pars' r' send' allucquà	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Pare c'ave alluccuàte quaccherùne	Carife	Avellino,Avellino,Campania	Irpino	
		Pare ca qualcunu a cradatu.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Dici ca occarunu ittau uci.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Pari ca occarunu ittau uci.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Mi pari chi quarcuno ittau nà schigghia.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Pari ca quaccarunu vanniau.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Pari ca occarunu ittau vuci.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Sembra ca gridau qualche d'unu.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Pari ca gridà unu.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Paraca a gradatu ’ngunu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Pàrica à gridatu ancunu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Pare c ave cridatu faccincunu.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Aggnio sentuto gridà.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		M’ pér ca nguiun a lucculét.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Pari ca acchiduno gridao.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Pare che quarghidù ha sgagghiato.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Mè pare che carcun a alluccato.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Sembrə c’ha vucchiatə qualcunə.	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Pari chi (c)occadunu fici buci.	Messina1	Messina,Messina,Sicilia	Messinese	
		Pari chi caccudunu fici buci.	Messina2	Messina,Messina,Sicilia	Messinese	
		Pari chi quacchidùnu fici bbuci.	Messina3	Messina,Messina,Sicilia	Messinese	
		Par' a v'de ca qualchedaun ha gr'dat'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Par' ca ha gr'dat' qualchedaun'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		M' par' ca ha gr'dat' qualchedaun'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Par' a v'de ca ha gr'dat' qualchedaun	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Sembr' ca ha gr'dat' qualchedaun'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Par' ca ha gr'dat' qualchedaun'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Par' a v'de ca qualchedaun ha gr'dat'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Para ca gridau ncunu.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Para ca ncunu gridau.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Pare ca cocchidun'av'alluccatu	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Pare ca cocchiruno allùcca	Montella	Montella,Avellino,Campania	Irpino	
		Pare ca qualcunu aie gridato.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Pare' chi calcunu appa' ticchirriàdu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Me pare che qualcuno ha bercio.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Pari ca qualcheddunu ittò vuci.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Pari ca qualcheddunu ittò vuci	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca ha vuciazziatu qualcuno	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca vuciazziò qualcunu	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Mi pari ca qualcheduno abbagnò	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Para ka ha griratu angùnu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Pariscə ha gridotə cacchədiunə	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Pàred chi hat gridàdu calicùnu.	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Pare ca quacchetunu ha critatu.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Me pare che cacchedune ha gredate.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Pərə ca caccheuna a lləcquətə	San Martino in Pensilis	San Martino in Pensilis,Campobasso,Molise	Meridionale Intermedio Molisano	
		Mi pare c' àve alluccàte quaccùne	Scampitella	Avellino,Avellino,Campania	Irpino	
		Mi pari chi qualcuno ittau vuci.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Para ca ncun ha griratu.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Pare ca ha redatu quarchedunu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		M'sembra ca av'alluccat qualcun.	Trevico	Trevico,Avellino,Campania	Irpino	
		Mi pari chi fici vuci quoccadunu.	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quacchidunu fici vuci.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccunu fici vuci.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi fici vuci quaccadunu.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccunu vuciau.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Mi pari chi fici vuci quaccadunu.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccadunu ittau na vuciata.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccunu vuciau.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccunu gridau.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Pari chi quaccadunu vuciau.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		P’r’ ca ha allucc’t’ qualcheroun’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Ma ci è ca grida	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	4.0	Qualsiasi cosa abbia detto Mario, non bisogna credergli				 | aux A | bisogna | bridge verb | clit 3 | clit indir | clit masch | cong composto | credere | dire | fless 3 | indic pres | inf sempl | negaz prev | ogg dir | ogg indir | ogg sing | partic | pro | QP ogg dir | rel lib | sogg def | sogg masch | sogg nom | sogg postv | trans | 
		Qualunque cosa è ddittu Mariu, nun ci s'adda crere	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Che è ddittu rittu Mariu, nun s'adda crére a iddu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Mario jè b'sciard.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Calesisìat cosa àppat nàtu Mario non bisònzat de li credere	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Che hav' ritt' ritt' Marij eia nu bb 'sciard'	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Che ave ritte ritte Màrije, nun s'adda crere	Carife	Avellino,Avellino,Campania	Irpino	
		Qualsiasi cosa ane dittu lu mariu, nu ttocca lli cridi.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Zoccu rissa Mariu, non c'a cririri.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Chiddu ca dissi - dissi Mariu non ci a cririri.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Zoccu rissi - rissi Mariu, non c'ià cririri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A tuttu quiddu ca disse lu Mariu tocca nu li criditi.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Zoccu dissi Mariu, un c'ià cridiri.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Chiru ca a dittu un s’adde crida.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Chiru c’à dittu Mariu, ′u cci-amu cridiri.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Cinca ave tittu tittu Mariu, nu si ave critire.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Cinca ave tittu tittu Mariu, nu tocca lu criti.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Tuttu quiddu c’ha ditto Mario nun è bbero.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Mariu? Cuddu ca è dittu dittu, no' li crititi.	Lizzano	Lizzano,Taranto,Puglia	Salentino settenrionale	
		N’à scì crdénn a tutt i cos ca disc Mari(e).	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Qualunque cosa dissi Mario, no ndavimo pemmo u cridimu.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Qualungue cósa dice Mario, non ce sta da daje rètta.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Qualsiasi cosa che a ritt Mario nun c' crerere.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Nu lu crerə a Marie pə quere c’avə rittə.	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Ogni cosa chi dissi Mariu, non s'ava cridiri.	Messina1	Messina,Messina,Sicilia	Messinese	
		Quassiasi cosa dissi Mariu, non s'ava cridiri.	Messina2	Messina,Messina,Sicilia	Messinese	
		Chiddu chi dissi dissi Mariu, non s'ava ccrìdiri.	Messina3	Messina,Messina,Sicilia	Messinese	
		Qualsias' cos' ha ditt' (u) Marj, nen b'sogna cret'l'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Cherr' ca desc' e desc' Marj nen la da cret'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Qualung' cos' ha ditt' Marj, nen b'sogna cretw'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Cherr' ca ha ditt' e ha ditt' Marij, nen la sit' adenn' cred't'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Qualsias' cos' ca ha ditt' Marj, nen b'sogna cret'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Qualsiasi cos' ca ha ditt' Marj, nen a da ve cret'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Qualunga cos' ha ditt' Marj, nen l' si cr'denn'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Qualsiasi cosa dissa Mariu, on hai u mu cridi.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Chidu chi dissa dissa Mariu, o nava u si crida.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Tuttu queddru ch'ave dittu Marju, nun s'adda crede	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Mario che rice rice no l'ara crere	Montella	Montella,Avellino,Campania	Irpino	
		Ce cosa aie ittu u Mariu, nun saie cridire.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Qualsiasi cosa appa nadu Mario no si li deve' crèere	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Qualsiasi cosa ha ditto Mario, ‘gne se deve crede.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Qualsiasi cosa app a diri Mario un ci s'avi a cririri.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Qualsiasi cosa app a diri Mario un ci s’avi a cririri	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		A Chiddu chi dici Mario un c’amu a cririri	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Zuoccu rici Mario unn c’a criri	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		A zuoccu rici Mario un c amu a cririri	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Qualunga cosa t'ha rittu Mariu non n’è creri	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Qualunga cosa t'ha dittu Mariu non n’è creri	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Dunghə chə deicə Moriə, nə jə sə da craidə.	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Itte si sìada chi ha(t) nàdu Mario tòccat de non li creère.	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Qualsiasi cosa ha dittu Mario, non tocca lu criti.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		De denne denne che ha ditte Mario, non l'ha da crede.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Qualungua cosə à dittə Marie, nə l’i a credə	San Martino in Pensilis	San Martino in Pensilis,Campobasso,Molise	Meridionale Intermedio Molisano	
		Quére ca dditte ritte Marje, nu' l' amma crére	Scampitella	Avellino,Avellino,Campania	Irpino	
		Un n'a a chiriri a chiddu chi dissi Mario.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Mariu ha potutu dir tuttu chiru ca bbolutu, però nu j ùllamu cririr.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Qualsiasi cosa è ditta lu Mariu, nu 'ttocca cu ni cridi.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Quer' ca av' ritt' ritt' Mari', nun l'avita crer'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Chiddu chi dissi Mariu, non si c'ava cridiri	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quassiasi cosa dissi Mario, 'un cia cridiri.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Chiddu chi dici dici Mariu, non cia cridiri.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		A dda cosa chi dissi Mariu, non c'ama cridiri.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nso chi dissi Mariu, non si c'ava cridiri.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Quacchiccosa chi avissi dittu Mariu, non c'ata ccridiri.	Troina5	Troina,Enna,Sicilia	Area metafonetica centrale	
		A tuttu chiddu chi dissi Mariu, non c'amu accridiri.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nso chi dissi Mariu, 'un cia cridiri.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Nso chi dissi Mariu, non si c'ava cridiri.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Qualunqui cosa dissi Mariu, 'un cia cridiri.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Cor’ ca ha dett’ Mario, non u stacejt’ a send’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Non c'è mai cu credi quiru ca dice u Mariu.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	6.0	Tutti pensavano che avrebbe piovuto				 | aux A | bridge verb | condiz composto | fless 3 | fless 6 | indic imperf | meteo | partic | pensare | pro | QP sogg | sogg nom | sogg prev | trans | 
		Tutti si crirévunu c'avesse chiuóppitu	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		Tutti quanta creriévene ca chiuvia	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Tutte quanne se credevn ch'avev a chiove.	Bari	Bari,Bari,Puglia	Apulo-barese	
		Tòttusu pessaìana chi essèrete pròitu	Bitti	Bitti,Nuoro,Sardegna	Nuorese	
		Tutt' s ' ch 'rrienn ' ca avia chiov	Calitri	Avellino,Avellino,Campania	Laziale meridionale	
		Tutte se crёrévёne c'avesse chiuòppёte	Carife	Avellino,Avellino,Campania	Irpino	
		Tutti se cradivane ca chiuvia.	Castrignano del Capo	Castrignano del Capo,Lecce,Puglia	Salentino meridionale	
		Cu è gghiè pinzava c'av(a) a chiviri.	Catania1	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Tutti pinsavanu che avissi chiuvutu.	Catania2	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A tutti ci pareva ca chiuveva.	Catania3	Catania,Catania,Sicilia	Area orientale non metafonetica	
		A tutti ci pareva ca ava a chioviri.	Catania4	Catania,Catania,Sicilia	Area orientale non metafonetica	
		Tutti pensavane ca chiovia.	Corigliano d'Otranto	Corigliano d'Otranto,Lecce,Puglia	Salentino meridionale	
		Tutti pinsavano ca avissi chiuvuto.	Corleone	Corleone,Palermo,Sicilia	Occidentale	
		Tutti pensavu ca avissa chiuvutu.	Cosenza	Cosenza,Cosenza,Calabria	Calabrese centrale	
		Tutti pinzavùnu c’avissa chjuvutu.	Crotone	Crotone,Crotone,Calabria	Calabrese centrale	
		Tutti pansavane ca chiuvia.	Gallipoli1	Gallipoli,Lecce,Puglia	Salentino meridionale	
		Tutti credianu c’avisse chiovuto.	Laino Castello	Laino Castello,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Tutt pnzévn ca ier a chiovr.	Locorotondo	Locorotondo,Bari,Puglia	Apulo-barese	
		Tutti si cridivunu ca chiovìa.	Locri	Locri,Reggio di Calabria,Calabria	Calabrese meridionale	
		Penzava tutti che avrìa piuùto.	Macerata	Macerata,Macerata,Marche	Maceratese	
		Tutt quant pensavn che chiuveva.	Marcianise	Marcianise,Caserta,Campania	Napoletano	
		Tuttə quantə pənzavənə c’avessə chiuppətə	Melfi	Melfi,Potenza,Basilicata	Lucano nord-occidentale	
		Tutti pinzaunu chi s'avissi mittutu a ghioviri.	Messina1	Messina,Messina,Sicilia	Messinese	
		Tutti pinzavunu chi s'avissi misu a ghioviri.	Messina2	Messina,Messina,Sicilia	Messinese	
		Tutti pinzàunu chi aunn'è chi gghiùvia.	Messina3	Messina,Messina,Sicilia	Messinese	
		Tutt' p'n'zav'n' ca avess' chjvaut'	Molfetta1	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' p'nzav'n' ca avess' chjvaut'	Molfetta2	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' cr'dev'n' ca avev' kjvaut'	Molfetta3	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' p'n'zav'n' ca aveva chijov'	Molfetta4	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' p'n'zav'n' ca aveva chijov'	Molfetta5	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' p'nzav'n' ca avev' kjvaut'	Molfetta6	Molfetta,Bari,Puglia	Apulo-barese	
		Tutt' p'n'zev'n' ca aveva chijov'	Molfetta7	Molfetta,Bari,Puglia	Apulo-barese	
		Tutti penzavanu ca chiovia.	Monasterace1	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		A tutti nci paria ca chiovia.	Monasterace2	Monasterace,Reggio di Calabria,Calabria	Calabrese meridionale	
		Tutti si pinzavanu ca minev a cchiòve	Montecalvo Irpino	Avellino,Avellino,Campania	Irpino	
		Tutti si penzavano ca chiuvia	Montella	Montella,Avellino,Campania	Irpino	
		Tutti cridivine ca chiuvia.	Ortelle	Ortelle,Lecce,Puglia	Salentino meridionale	
		Tottu pensaìana chi aìa piòppidu	Ossi	Ossi,Sassari,Sardegna	Logudorese settentrionale	
		Tutti pensaveno che pioveva.	Paciano	Paciano,Perugia,Umbria	Settentrionale	
		Tutti quanti creiano ca avia a chioviri.	Palermo2	Palermo,Palermo,Sicilia	Occidentale	
		Tutti quanti creiano ca avia a chioviri	Palermo6	Palermo,Palermo,Sicilia	Occidentale	
		Tuttu cririevanu ca avissi chiuvutu	Palermo7	Palermo,Palermo,Sicilia	Occidentale	
		Tutti pensavanu ca aieri chiuvieva	Palermo8	Palermo,Palermo,Sicilia	Occidentale	
		Tutti pinsavanu ca chiuvieva	Palermo9	Palermo,Palermo,Sicilia	Occidentale	
		Tutti pinsavni ka fera chiuvutu.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Tutti pinsavini ka chiuvì.	Papasidero	Papasidero,Cosenza,Calabria	Area arcaica lucano-calabrese	
		Tuttə quində penzovə ca putovə piovə.	Pennapiedimonte	Pennapiedimonte,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Tòttu pensaini chi aìat pròidu.	Posada	Posada,Nuoro,Sardegna	Nuorese	
		Tutti pensavano ca chiuia.	San Cesario di Lecce	San Cesario di Lecce,Lecce,Puglia	Salentino centrale	
		Tutti pensavane che aveva chjove.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Tutti pinzavine ca si mittéva a ččhòve.	Scampitella	Avellino,Avellino,Campania	Irpino	
		Tutti pinsavamu che chiuvia.	Sciacca	Sciacca,Agrigento,Sicilia	Occidentale	
		Tutt anu pensatu ca potiva cjovr.	Terravecchia	Terravecchia,Cosenza,Calabria	Calabrese settentrionale	
		Tutti se credianu c'aia chiuutu.	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	
		Tutt' pinzav'n' ca avess' chiuopp't'.	Trevico	Trevico,Avellino,Campania	Irpino	
		Pinzaunu chi avissu chiuviutu	Troina1	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu c'avissi chiuvutu.	Troina10	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu chi avissi chiuvutu.	Troina2	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu chi chiuvia.	Troina3	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu chi chiuvia.	Troina4	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzavunu chi chiuvia.	Troina6	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu chi chiuvia.	Troina7	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzaunu chi chiuvia.	Troina8	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tutti pinzavunu chi avissi chiuvutu.	Troina9	Troina,Enna,Sicilia	Area metafonetica centrale	
		Tott’ quand’ p’n’zav’n’ ca aveja chiov’.	Venosa	Venosa,Potenza,Basilicata	Lucano nord-occidentale	
		Ne pinsavine tutti ca chiuvia.	Vitigliano	Santa Cesarea Terme,Lecce,Puglia	Salentino meridionale	
						
541.0	8.0	Per non aver suo fratello voluto chiamare dei musicisti,  la festa è stata noiosa.				 | agg | agg | aux A | aux E | essere | fless 3 | indic pass pross | inf composto | inf sempl | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partic | partic | poss 3 | sogg def | sogg def | sogg femm | sogg masch | sogg nom | sogg nom | sogg postaux | sogg prev | sogg sing | sogg sing | trans | volere | 
		La fratu nun ea vulútu chiamà la musica e la festa è stata ammussciànte	Ariano Irpino	Ariano Irpino,Avellino,Campania	Irpino	
		P' ccorpa r' fràtutu ca nun è bbulutu chiamà li musicànti, la festa è stata nu murtuoriu	Bagnoli Irpino	Avellino,Avellino,Campania	Irpino	
		Ce u' frat' chiamav' a chidde ca' sonan, jev'  megghi'.	Bari	Bari,Bari,Puglia	Apulo-barese	
