Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Chi lâha rubat?	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha rubat?	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi che l'ha rubat?	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi l'ha rubat?	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha rubat?	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi che l'ha fregat?	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi l'ha rubat?	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che o gà ciava?	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH semplice | WH sogg | 
		Chi ch’al è ch’al l’ha rubàlu?	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi al l’à ciapà?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Ci l’ha fregà?	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Chi o ga rubà?	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ca l'à robò?	Brione	Brione,Brescia,Lombardia	Orientale	
		Chi u la rubole?	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		non tradotta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi lla robat?	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Chi xè che lo a fregà?	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha rubò?	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Chi a l’ha rubalu?	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che lo ga rubà?	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che eo ga robà?	Campagnola	Brugine,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi u l'a rubale?	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Chi o galo robà ? / Chi zé che o gà robà ?	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Chi ze che o ga robà?	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux A | aux E | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi l'ha rubee?	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Ki (i) l a robát ?	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Chi l'à robou?	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Chi l'èl robà ?	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		ELo chi che 'l à robà?	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Cui l'aia robat?	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Cui a lu aia robat?	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Chi l'ha rubè?	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Elo chi che l à rubà?	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Chi l'ha arrobou?	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Chi l'à arrobou?	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Elo chi che lo ha rubà?	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Chi lo ha fregà?	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Chi l'à robò?	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Chi elo ch'al à robè?	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi elo che l’ha ciapà?	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Cui lu a robaat?	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cui l'alo robà?	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(o) chi l'ha rubato?	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Kui l ai e raubat?	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Ci e’ che la porta’ ia?	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Chi ch'al r'a robat?	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Chi l'asi robat?	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi eo ga rubà?	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi ze che eo ga robà?	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga rubà?	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga rubà?	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Si lo alo robè?	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi o ga robà?	Facca	Cittadella,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		non tradotta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Lo alo robà chi?	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Chi lo alo robà?	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Eo chi che lo ha rubà?	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Chi l'a roubò?	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		non tradotta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Ki (è ka)'l là rubà ?	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Chi u l'à robun?	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Chi lo ha rubato?	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Chi l'a rubé?	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Chi che l’à töit?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Chi o ga robà?	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi lo go robà?	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che o ga robà?	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux A | aux E | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga robà?	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux A | aux E | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Ci è che lo ga robà/portà ia?	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Chi xè che o gà robà?	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Cui lu ja robat?	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		non tradotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Chi l'àl rubà ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Ci l'a robà ?	Illasi	Illasi,Verona,Veneto	Veronese	
		Chi che l’ha rubat?	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi che l'ha rubat?	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi che l'ha robat?	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi l'ha robat?	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha rubat?	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha robat?	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha robat?	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi l'ha robat?	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 = fless 6 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi'o che lo ha robà?	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		Lo alo tolt chi?	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Ch'i l'a arobà?	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Chi elo che l'à robè?	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Chi l'è che l'ha rubaa?	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Chi o ga portà via?	Lion	Albignasego,Padova,Veneto	Meridionale	 | aux A | avv loc | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Ci c'al l'è perdù?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Chi l'ha robat?	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		Cui lu aja robaat?	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi lo gà rubà?	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi lâa rubÃ ?	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		El chi che 'la robat?	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Chi o ga robà?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi ze che o ga robà?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi ze cheo ga rubÃ ?	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che eo ga rubà?	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga portà via?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Chielo che lo ha tolt?	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Chi l'è che l'à rubà?	Milano2	Milano,Milano,Lombardia	Occidentale	
		Chi l a rubà?	Milano3	Milano,Milano,Lombardia	Occidentale	
		Chi l'è ca la rubà?	Milano4	Milano,Milano,Lombardia	Occidentale	
		Chi zé che o ga tolto?	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Chi o ga rubà?	Mirano	Mirano,Venezia,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Qui lu haiel robat?	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi che l'ha robà?	Monno	Monno,Brescia,Lombardia	Orientale	
		Chi ze che o ga ciavà?	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | essere | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi xè che o gà rubà?	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Cu ca lu a robà?	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi lo haeo robà? / Chi che l'ha robà?	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		non tradotta	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi o gà rubà?	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Chi (u) l'ha rubau?	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi l a rubbado?	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi é c a tulóstu? (pronome intraducibile)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Chi zé che eo gà robà?	Padova3	Padova,Padova,Veneto	Meridionale	
		Chi ze ch'eo ga robà?	Padova4	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che eo ga ciavà?	Padova5	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che eo ga robà?	Padova6	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che eo ga rubà?	Padova7	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga robà?	Padova8	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga rubà?	Padova9	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		non tradotta	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi ze che o ga ciavà?	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che o ga robà?	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o ga ciavà?	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che o ga rubà?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che eo ga robà?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi eo gà rubà?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi xe che o gà rubà?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | aux E | cleft | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi ze che o ga rubà?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		chi cha r'ha rubaru?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Chi ze che lo gà rubà?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH semplice | WH sogg | 
		Chi ze che gà rubà?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH semplice | WH sogg | 
		Chi ze che o gà rubà?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH semplice | WH sogg | 
		Chi u là robò?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Chi l'al pa tout ?	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Chi elo che la l’ha tolto? (Elo stà chi a l’tuoi?)	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Chi che lo à rubà?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Elo chi che lo ha robà?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Cui lu haial robat ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Chi o gà rubà?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chiel che l’a rubá? / Chi l’a töt sö? (Chi lo ha preso?)	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Chi l'è roubou?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Cui lo ael robat?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ci el po che‘l l’ha robà?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | clit sogg | essere | fless 3 | indic pass pross | interr dir | partfrasale | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi gi-è sta chi l'ha rubà?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Chi elo che l’ha tolto?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Chi a la rubaru?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Chi a l'ha rubalu?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Chi elo stat a 'l robè?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Qui l'è-lo qu' l'a roubà?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Chi ze che o ga robà?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Ci el po che l’ha robà?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partfrasale | partic | presenza comp | sogg encl | trans | WH semplice | WH sogg | 
		Ci el che l’ha robà?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi xe ca lo ga rubà?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Chi lo ga robà?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Chi xe che lo ga robà?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		non tradotta	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi xe che o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi xe che o gÃ  portÃ  via?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | avv loc | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o ga robà?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi xe che lo gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o gÃ  ciavÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi xe che o gÃ  robÃ ?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | cleft | clit 3 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi o ga robà?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
		Chi ze che o ga robà?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | aux E | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | presenza comp | trans | WH semplice | WH sogg | 
		Chi o gà robà?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | aux A | clit 3 | clit masch | clit ogg dir | fless 3 | indic pass pross | interr dir | partic | trans | WH semplice | WH sogg | 
