Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Cossa fe desso?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Sa fasio desso?	Verona	Verona,Verona,Veneto	Veronese	
		Cossa ze che fazì desso?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | avv temp | cleft | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cosa fasio deso?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cosa femo deso?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | avv temp | fare | fless 4 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa feo ades?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Feu che 'des?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Issä cós fé?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ca fif adèss ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Cossa fasìo desso?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cosa feo deso?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cosa feu deso?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Ce fases ades?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Cossa feo desso?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Cossa fe desso?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa fazì desso?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa fazio desso?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa fe desso?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa fe desso?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa feo desso?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Cossa fazio desso?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | avv temp | fare | fless 5 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
						
2.0	77.0	Non leggete mai dei libri				 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		I nu lezzé mai di libbri	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Lesi maj di lìber	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		A legec mai libri	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		No lezé mai libri	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No lezé mai dei libri	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No lezé mai libri	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En lezzj maj ed libr	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		No lezì mai libri	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		No lesì mai libri	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		No lezeu mai libri	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | ogg plur | pro | trans | 
		No liezeu mai libres	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No lejes mai libris	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A ne lezè mai di libei	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Nu ne lesei mai de libri	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		No lesì mai libri	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Nu lezé mai di libri	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A lesì mai di libar	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		No lezei mai libris	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		An al si mai di libar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv aspet | clit sogg espl | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Non liggiti mai libri	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		A n lizé mai di libar	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(Vu) an alz' mai di libar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Un ti lessi mai di libri	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		J lisgé maj libbri	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Lisif mai leber	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lesif mai leber	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Lesif mai dei liber	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lesif mai dei leber	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lesif mai dei leber	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai liber	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai i leber	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		No lezè mai dei libri	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		A lesìj màj di lìbbar	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Vàltri leSgé mài lìbri	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		No lezì mai dei libri	Bovolone	Bovolone,Verona,Veneto	Veronese	
		No lezì mai dei libri	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		A lesì mai libri	Brione	Brione,Brescia,Lombardia	Orientale	
		In lezi moi di libri	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Non ngedé mai libre	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Oter lezi mai di liber	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		No lizii mai dei libri	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		I ne lzei mai di libri	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A lesi mai di libri	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai i libri	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai i libri	Campagnola	Brugine,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		E n'lezi mai d'i libri	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		(A) no lezì mai dei libri	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Non lezì mai dei libri	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		An n'alsi mai di liber	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		(Vo) n& l&zét mai di libri !	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Nu lezei mai di libbri	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		No lejede mai libres	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No liedè mai liber	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		No leses mai dei libris	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		No stet a lesi mai dei libris	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		A 'n lizì mai di libar	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		No ledè mai dei libri	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Nu lezzei mai di libbri	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Nu lesse mai di libri	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		No ledè mai libri	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No legè mai dei libri	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Nu lesé mai di libri	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		No liezè mei dei libres	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No ledè mai libri	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		No lees mai libris	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No liezeo mai libres	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(e') un leggete mai libri	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		I no leios mai dei libris	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		No lesi’ mai qualche libro	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		An leugiuf mai, da libri	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		No lieseit mai libris	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No lezì mai libri	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Ne lijes mai libri	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		No lezì mai libri	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai libri	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		No lizei mei libre	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No lezì mai libri	Facca	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Liber no ghen liede mai	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		No ledé mai libri.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		No ledè mai dei libri	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Nu lessé mai di libbri	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		An lezz mai di libar	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		An lzì mai di libar	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Vuotri nun lesei moi di libbri	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(voi) un vu leggete mai dei libri	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A'n liziv mai d'i livar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		An lesgéf mai de libri	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		No lezì mai dei libri	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai libri	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		(A) no lezì mai libri	Gazzolo	Arcole,Verona,Veneto	Veronese	
		No lizii mai libri	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No lejeso mai libris	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		An ligid mai di libre	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Legéf miga lìbri	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		No lezi mai libri	Illasi	Illasi,Verona,Veneto	Veronese	
		Lisif mai dei liber	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai leber	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai dei liber	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai leber	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		Lisif mai dei liber	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisi' mai dei leber	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lisif mai i leber	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Lees mai leber	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | avv aspet | fless 5 | indic pres | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezè mai libri	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		No ledé mai libri	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		A ne lezé mai di libri	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		No liesè mei liber	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Vialter lengef mai i liber	Lecco	Lecco,Lecco,Lombardia	Orientale	
		No lezì mai libri	Lion	Albignasego,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		A lesgé mai libri	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Lisì mai dei liber	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		non tradotta	Longare	Longare,Vicenza,Veneto	Meridionale	
		No lejees mai libris	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		No lezii mai dei libri	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		An alsi mai di lebar	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Otre lese mai liber	Malonno	Malonno,Brescia,Lombardia	Orientale	
		No lezì mai dei libri	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No lesÃ¬ mai libri, vialtri	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | avv aspet | disl dx | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | sogg pron | trans | 
		No lezì mai dei libri	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		No lede mai libri	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Legì mai di liber	Milano2	Milano,Milano,Lombardia	Occidentale	
		a legi mai i liber	Milano3	Milano,Milano,Lombardia	Occidentale	
		Legì mai di liber	Milano4	Milano,Milano,Lombardia	Occidentale	
		No lezé mai libri	Mirano	Mirano,Venezia,Veneto	Meridionale	
		No ezé mai libri	Mirano	Mirano,Venezia,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No leiis mai libris	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Valtre lesé mai liber	Monno	Monno,Brescia,Lombardia	Orientale	
		No lezì mai dei libri	Monselice	Monselice,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No te lezi mai libri	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | avv aspet | clit 2 | clit sogg | fless 2 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No lezei mai dei libris	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		No lezè mai libri	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		No leies mai libris	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No lesì mai libri	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		No legèo mai libri	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		I nu lezei mai de libbri	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		--> testo vuoto <---	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Nun leggÃ©de mai i libbri	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		I libbri nu li leggÃÂ©de mai	Osimo	Osimo,Ancona,Marche	Anconetano	 | avv aspet | clit 6 | clit ogg dir | disl sx | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		N liédèd mai lìbars	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No lezì mai dei libri	Padova3	Padova,Padova,Veneto	Meridionale	
		No lezì mai dei libri	Padova4	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		Voialtri no lezì mai gnanca un libro	Padova5	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg sing | partit | QP neg | sogg prev | sogg pron | trans | 
		No lezì mai i libri	Padova6	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | trans | 
		No lezì mai i libri, voialtri	Padova7	Padova,Padova,Veneto	Meridionale	 | avv aspet | disl dx | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | pro | sogg masch | sogg postv | sogg pron | trans | 
		No lezi mai dei libri	Padova8	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezi mai dei libri	Padova9	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lijedé mai libre	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No lezì mai libri	Pianiga	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai i libri	Pianiga1	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai i libri	Pianiga2	Pianiga,Venezia,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	
		No lezì mai libri	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No lezì mai i libri	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		E lese mai di libre	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		No lezì mai dei libri	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | partit | pro | trans | 
		No lezì mai i libri	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partit | pro | trans | 
		No lezì mai dei libri	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | partit | pro | trans | 
		U ne lzei mai ed libbri	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		No lesede mai libres	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No liedè mèi libre	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Non lesè mai dei libri	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		No ledé mai libri	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No leies mai libris	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No lezii mai libri	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		A lesì mai di liber	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Nu lesei mai de libbri	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		No lees mai libris	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No lezeu mai libri	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		E nu lesè mai dii libri	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		No ledé mai libri	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		e lese mai di liber	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Lese mai di libre	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		No liesè mei calche liber	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Ou leie zhamé d' libbre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		No lezì mai libri	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		No lezeu mai libri	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No lezeu mai libri	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | fless 5 | indic pres | negaz prev | ogg dir | ogg indef | ogg masch | ogg plur | pro | trans | 
		No lezì mai dei libri	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		No lesio mai dei libri	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		No lesì mai libri	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ne liês mai libri	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
