Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Chi òia da saludar?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Ma chi ho da saluté ?	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Chi g'àbia de saludèr ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Ci g'aventi /g'enti da saludar ?	Illasi	Illasi,Verona,Veneto	Veronese	
		Ève da saludar chi?	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		C'èia da saludér?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Chi ze che go da saeudare?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi go da saeudare?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi ze che go da saeudar?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Chi gonti da saeudare?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Chi oe da saludar?	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Che sé che go da saludar?	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Cui aio di saludà?	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ci cògnite saludár?	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		Chi èi da saludé? Èi da saludé chi?	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Chi goi da saeudare?	Padova3	Padova,Padova,Veneto	Meridionale	
		Chi eve da saludà?	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi ève da saludà? / Ève da saludà chi?	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ole da saludar chi?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Cui aio di saludà ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Qui l’ei qu’a dœvou saluiâ.	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Chi goi de saludà?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Oi da saludar chi?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Chi go da saludare?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Chi go da saeudar?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Che massi pa saludé ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi goi da saeudare?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		C(h)i ó da salüdè?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Chi eia de saluder?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Ki lÈ kó da sa:lüÓ ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Chi a devu salutà?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		Chi gogna da saludare?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Chi gogna da saludare?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Chi eve da saludà ?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ci chi iu da saluté?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Chi gò de saludar?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ce jà saletà?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Chi sé ca go da saludare?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Chi ei da saluder ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Chi ei da saluder?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Chi è che saludo ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Chi ho da saludàa?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		C'ó-i da salüdà ? / Chi ó-i da salüdà ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Chi gò da saeudar?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
						
4.0	2.0	Non mangio la carne.				 | fless 1 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		No magno la carne	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Non magno carne	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		No magno carne	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		An magni mia la caran	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit sogg espl | fless 1 | indic pres | negaz discont | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Non mangio a carne	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Mi a mangg nen- la car.	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | fless 1 | indic pres | negaz prev | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Mi la carn la màgli /màngi mìga	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		No magno carne	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		(A) non magno mia (a) carne	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		A n& mañ la karne (ZiZa)	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		No magne la cèrn	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		No magne carne	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Mi no magno carne	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		No magne carne	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		I ne mang nia la cêr	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Mi no magne carne	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		No magne la carne	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		An magn brisa dla caran	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		An mañ brìsa la kàran	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Mèngi miga la carn	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		An magn la cherna	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Màngi miga la càrn	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		No magno mia carne	Illasi	Illasi,Verona,Veneto	Veronese	
		Carn no ghe ‘n magn	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		A magli miga chèrn	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		No magno a carne	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		No magno carne	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		No magno carne	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Mi no magno a carne	Mirano	Mirano,Venezia,Veneto	Meridionale	
		No mangj cia:r	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		No magni la carne	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		N mangi carni (n vòi carni)	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		No magno ea carne	Padova3	Padova,Padova,Veneto	Meridionale	
		No magno carne	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		No magno la carne	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Mi no magne carne	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		No mangji (la) cjar	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A minjou pâ la viando.	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Mange mia la caren	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		No magno la carne	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		No magno carne	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		No magno a carne	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		I ne mang(i) nia (la) cêr	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Non magno a carne	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Méngi brì la càrna	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		A mangi miga la carn	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Nu mángiu a kÓ:rne / kÓ:rne nu ne mángiu	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		A nu mangiu de carne	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A main mina carne	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		A magn mina la carne	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		No magno carne	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		I mang nen la carn.	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		(Mi) no magno la carne	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Nné màngeche ‘a càrne	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Non magno la carne	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		An mangi miga da carn	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Mi mangi miga carne	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		No magno la carne	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		De carnä an mèngi bricchë	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Mangi miga càrann (Möij miga...)	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		No magno ea carne	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
						
4.0	3.0	Chi non ho ancora salutato?				 | aux A | avv temp | fless 1 | indic pass pross | interr dir | negaz prev | partic | pro | trans | WH ogg dir | 
		Chi elo che no ho saludà ancor?	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chiel che no ho ancora saludà?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chiel che no ho n'ancora saludà?	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi e' ch'an ho gnancora saluta'?	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | avv temp | cleft | cleft | clit sogg espl | clit sogg espl | fless 1 | indic pass pross | interr dir | negaz prev | partic | pro | trans | WH ogg dir | 
		Chi non ho ancora salutato?	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Chi ch’a j’ho ’ncur nen- salütà?	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux A | avv temp | fless 1 | indic pass pross | interr dir | negaz prev | partic | pro | trans | WH ogg dir | 
		Chi éi mìga amó saludà?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Chi no ei ancora saludà ?	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi zé(o) che no go niancora saludà ? / Chi no goi niancora saludà ?	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Ki è ke a n o ank Salutát ?	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Chi che no é amò saludà ? / Chi, no é amò saludà ?	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Elo chi che  no lo ha ancora saludà?	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Che xé che no ho gnancora saludà?	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Chi no oe ‘ncora saludà?	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Chî n'âi pa nia ciamò saludé ?	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Elo chi che ai 'ncora da saludà	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Eo chi che no ho ancora saludà?	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Chi n'oia brisa salutà?	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		*Chi è ca n'ò incora salutà?	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Che’l ch’ò gnemó saludà?	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Ma chi an ò ancora saluted ?	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Chi é l'amò che ó miga saludè ?	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Ci no (av)enti mia saludà ?	Illasi	Illasi,Verona,Veneto	Veronese	
		Élo chi che no è ancora saludà?	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Ci c'al manca da saludér?	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Chi ze che go ancora da saeudare?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi go ancora da saeudare?	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Chi ze che no go ancora saeudà?	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Chi elo che no ho ancora saludà?	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Che sé che no go ‘ncora saludà?	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Cui no aio anciemo saludat?	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ci el pò che no hai ancora saludà?	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		Chi è c ne n èi ncamò saludèu?	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Chi zé che no go ancora saeudà?	Padova3	Padova,Padova,Veneto	Meridionale	
		Chi no eve ancora saludà?	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi no ève ncora saludà?	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ole da saludar ancora chi?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Cui no aio ancjimò saludat ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Qui l’ei qu’ei pacâ saluiá.	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Chi goi gnamò saludà?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Chi elo che no ho ‘ncora saludà?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Chi ze che no go ancora saludà?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Chi xe che no go gnancora saeudà?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Che n'ài pa nia ciamò saludé ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Chi no goi gnancora saeudà?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		C(h)i ó gnemò saludée?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Chi eia miga amo saludà?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Ki lÈ ke nó ankún salüáw ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Chi a nu l'ho ancua salutau?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		Chi ogna gnancora saludà?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Chi è c’ho gnancora saludà?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Chi no ei ancora saludà ?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ci chi iu neu nen salutà?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Chi no gò saludà ancora? / Chi no gò ancora saludà?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ce nan so ‘ngòre saletàte?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Chi sé ca non go ‘ncora saludà?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Chi ei miga gnamò saludé ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Chi ei miga amò saludè?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Chi è che no go saludà ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Chi hó miä änch salüdèat?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Chi c'ó gnamu salüdàa ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Chi no gò pi saeudà?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
						
4.0	11.0	Mario, al quale volevo dare un libro, è già partito.				 | aux E | avv temp | fless 1 | fless 3 | inacc | indic imperf | indic pass pross | inf sempl | ogg dir | ogg indef | ogg masch | ogg sing | partic | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg indir | WH PP | 
		È za partì ‘l Mario e dovevo darghe en libro	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Al Mario volevo darghe en libro, ma l'è za partì	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Mario, che volevo darghe en libro, l'è partì	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Av vlea dar un libar a Marco, ma l'e' za partest	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux E | avv temp | clit sogg espl | fless 1 | fless 3 | inacc | indic imperf | indic pass pross | inf sempl | ogg dir | ogg indef | ogg masch | ogg sing | partic | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg indir | WH PP | 
		Mario, che gli volevo dare un libru, partiu	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Al Mario, ch’a vurìva dàji ’n lìbri, al è za partì.	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux E | avv temp | fless 1 | fless 3 | inacc | indic imperf | indic pass pross | inf sempl | ogg dir | ogg indef | ogg masch | ogg sing | partic | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg indir | WH PP | 
		Voléi dàghi un lìbro a Màrio, ma l’è giamó partì	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Mario, che goleo dai 'n libro, lè belo du	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Mario, che voevo darghe un libro, el zé zà partio	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Mario, al quale a volév dar un lib&r, i è nza partít	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Mario, che volee ge dèr n liber, l'è partì	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Olee darghe an libro a Mario ma l’è già partì.	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		El Mario che ti ghe vuolevi dare un libro a xe sa partio	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Mario, che volee darghe ‘n libro, al è bel e partì	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Mario, ch'i urô ti dé n liber, è pié ia	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		El Mario, che ghe volei ghe dà en liber, le beleche caminà	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Frase non tradotta	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Mario, ca tag vlevi dar un libar, le zza partì	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Mario, c'ag vle(v)a dar un libar, l'è bela partì	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Mario, che ge volévi dar un libro, l’è gè parti	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Mario, ca i vleva de on libre, lè già partid	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Mario, che vulévi dàch un libru, l'é gemò partì	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Mario, che volea darghe un libro, l'e za na ia	Illasi	Illasi,Verona,Veneto	Veronese	
		Oléa darghe ‘n libro a Mario, ma l’é partí	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Mario, c'olöi dèi un libro, l'é sgia sgi	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		Mario, che te ghe voevi dar(e) el libro, ze za partìo	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		Mario, che voevo darghe un libro, l'è zà partio	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		Mario, che olea darghe an libro, l’é belche partí	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		Mario, che voevo darghe un libro, el zé za partio	Mirano	Mirano,Venezia,Veneto	Meridionale	
		Mario, a cui co volevi da un libri, al è già partit	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El Mario, che volevi darge en liber, el se gia 'na	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		Mariu, c vulèu dà n libar, é bél caminèu	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		Mario, che voevo darghe un libro, el zé zà partìo	Padova3	Padova,Padova,Veneto	Meridionale	
		Mario, a chel che goles dai an libro, lè ormai sindù	Peaio	Vodo Cadore,Belluno,Veneto	Ladino Cadorino	
		Mario, che vuolèo i dà n’libro, le bèlo partì	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Olee darghe an libro a Mario, ma l’é già caminà	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Se olea/volea darghe an libro a Mario, ma l’é già caminà	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Mario, al qual ovolevi da un libri, al è già partit	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Mário, qu’at vouiâ dounâ-lhe in libre, oul o jo filá.	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Vulie dago ‘n liber a Mario, ma le sa partí	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Olee darghe on libro a Mario, ma l’è bel che partì	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Ghe voevo dare un libro a Mario ma ze zà partio	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Mario, che voevo darghe un libro, xe za partio	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		L' Mario, a cal che i urô ti dé n liber, se n'è bel jü	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Voevo darghe un libro a Mario ma ze zà partio	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Al Mario, c(h)e vurèva dàcc(h) un libar, a l’é emò ‘ndècc via	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Al Mario, che voloi deghi un libro, l’é sgià partí	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		U Márjo ke g wájva dÓ(ghe) n líbru, u lÈ za partí:u	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Mario, che a ghe vuxeva dà in libru u l'è zà partiu	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A voleva darghe un libro a Mario, ma l’è sà partì	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Mario, ch’à gheva da darghe un libro, l’è sa ‘ndà via	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Aveo da dai un libro a Mario ma lè belo caminà	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Al Mario, chi i auria deie an liber, a l'è già parti	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Mario, che ghe volevo dar un libro, el xé zà partì	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Màrie, ca ge veléve dà nu libbre, jè ggià partùte	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Mario ca voleo darghe un libro, el se sa partio	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Mario, che volei deghi un libro, lè gié (ghié) partì	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		A Mario, che vulei deghi un libro, l’è già partí	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Mario, che ghe voleo dar el libro, l'è za nà	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Al Mario ghe völevä da ün libbär ma l’è già partìit	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Al Mariu, ca vulèvi dach an libru, l'è già 'ndacc	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Mario, che ghe voevo darghe un libro, el xe xa partio	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
						
4.0	15.0	Ne compro solo tre.				 | avv altri | clit ne | fless 1 | indic pres | partit | pro | QP ogg dir | trans | 
		En compro / crompo demò tréi	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En compro sol tre	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		En compro sol tre	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		An nin compri sol tri	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv altri | clit ne | clit sogg espl | fless 1 | indic pres | partit | pro | QP ogg dir | trans | 
		Ni acattu solo tre	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Àgn-u creump ammache trè.	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | avv altri | clit ne | fless 1 | indic pres | partit | pro | QP ogg dir | trans | 
		Am cómpri nóma tré	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Compro solo tre	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ghin compro solo tre / solo che tre	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		A n kómp&r Soltánt tré	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		In compre demò trei	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Ghen compre solo tre	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ghe ne crompo solo tre	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Ghe ‘n compre sol che tre	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		I ne cumpri madër trëi	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Ghe'n compre domai trei	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Ghen compre solche tre	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		In compar sol tri	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
