Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Cossa zei drio fare?	Pianiga3	Pianiga,Venezia,Veneto	Meridionale	 | clit sogg | fare | fless 6 | interr dir | progress | trans | WH complesso | WH ogg dir | 
		Cossa ze che i fa?	Piove di Sacco	Piove di Sacco,Padova,Veneto	Meridionale	 | cleft | clit masch | clit sogg | essere | fare | fless 3 | fless 6 | indic pres | interr dir | presenza comp | pro | trans | WH complesso | WH ogg dir | 
		Cossa xe che i fa?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Piove di Sacco2	Piove di Sacco,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Che cossa fai?	Piove di Sacco3	Piove di Sacco,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cosa fagne?	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Cossa faei?	Pontevigodarzere 1	Padova,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa zei drio fare?	Pontevigodarzere 2	Padova,Padova,Veneto	Meridionale	 | fare | fless 6 | gerundio composto | interr dir | pro | trans | WH ogg dir | 
		Cossa faei?	Pontevigodarzere 3	Padova,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH ogg dir | 
		Cose i fan?	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Che pa i fas?	Pozza di Fassa	Pozza di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Cossa fai? (Fai cossa)?	Pozzale di cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		omessa	Prà del Torno	Angrogna,Torino,Piemonte	Alto piemontese	
		Coss'che i fa?	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Fali che?	Puos d'Alpago	Puos d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Ce fasino ?	Qualso	Reana del Rojale,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cosa xè drio fare?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | V prep | WH complesso | WH ogg dir | 
		Cosa fai?	Quinto Vicentino	Quinto Vicentino,Vicenza,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cuso fai?	Redondesco	Redondesco,Mantova,Lombardia	Mantovano	
		Cose i fan?	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Ce fasino?	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Che fai, po?	Revò	Revò,Trento,Trentino Alto Adige	Ladino-anaunico	 | fare | fless 6 | indic pres | interr dir | partfrasale | pro | sogg encl | trans | WH ogg dir | 
		Cus'a l'è ch'i fan?	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Cossa fali?	Rivai di Arsiè	Arsiè,Belluno,Veneto	Centro-settentrionale	
		Cosa a fan?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Loc a fan?	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Ci fai?	Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Soc i fan-lo?	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Cossa fai (lori)?	Romano D'Ezzelino	Romano d'Ezzelino,Vicenza,Veneto	Meridionale	
		Che combinei, po?	Ronzone	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | fless 6 | indic pres | interr dir | partfrasale | pro | sogg encl | trans | WH ogg dir | 
		Che fai, po?	Ronzone 2	Ronzone,Trento,Trentino Alto Adige	Ladino-anaunico	 | fare | fless 6 | indic pres | interr dir | partfrasale | pro | sogg encl | trans | WH ogg dir | 
		Cossa xe che i fa?	Rovigo	Rovigo,Rovigo,Veneto	Meridionale	
		Cossa fai?	Rovolon	Rovolon,Padova,Veneto	Meridionale	
		Cossa fai? Cossa xei drio far?	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Ci féji pa ?	San Leonardo	Badia/Abtei,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Cosa xei drio fare?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv loc | essere | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa xei drio fare?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv altri | essere | fare | fless 6 | inf sempl | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa fai?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Che cosa faei?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa fai?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa xei drio fare?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv altri | essere | fare | fless 6 | inf sempl | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa xe che i fa?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | essere | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faxio?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa xe che i xe drio fare?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | avv altri | cleft | clit 6 | clit masch | clit sogg | essere | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa fai?	San Martino di Lupari1	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | omissione comp | pro | trans | WH complesso | WH ogg dir | 
		Che cosa fai?	San Martino di Lupari2	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa falei?	San martino di lupari 3	San Martino di Lupari,Padova,Veneto	Meridionale	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari 4	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari 5	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari 6	San Martino di Lupari,Padova,Veneto	Centro-settentrionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa xe che i fa?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | cleft | essere | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa faei?	San Martino di Lupari 7	San Martino di Lupari,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Sè fanu?	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		S'a' fanu?	San Michele al Tagliamento2	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Cossa zei drio fare?	San Pietro in Gu	San Pietro in Gu,Padova,Veneto	Meridionale	
		Che cosa i fa?	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | clit 6 | clit masch | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cosa zei drio fare?	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | aux E | fare | fless 6 | indic pres | inf sempl | interr dir | omissione comp | pro | progress | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | omissione comp | pro | trans | WH complesso | WH ogg dir | 
		Cossa ze che i fa?	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit 6 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH ogg dir | WH semplice | 
		Che cossa i combina?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | clit 6 | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa i ze drio combinare?	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux E | clit 6 | clit sogg | fless 6 | gerundio sempl | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa fai?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa zei drio fare?	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fare | fless 6 | gerundio composto | interr dir | pro | trans | WH ogg dir | 
		Cossa faei?	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH ogg dir | 
		Cus i fan?	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Cuse fài?	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Cossa fai?	Schio	Schio,Vicenza,Veneto	Meridionale	 | clit 6 | clit masch | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa fae?	Schio	Schio,Vicenza,Veneto	Meridionale	 | clit 6 | clit femm | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cie feji pa?	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Cossa fai?	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cuse fèni?	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Cosa fai?	Solesino	Solesino,Padova,Veneto	Meridionale	 | clit 6 | clit masch | fare | fless 6 | indic pres | interr dir | trans | WH ogg dir | 
		Kúse fán ?	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Che cosa i fan?	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		Xà fai?	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Sa fai? / S'ei drio fare?	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Cosa fali? / Che fali?	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Se fanu?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Cossa fai?	Teolo	Teolo,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Terranegra	Padova,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cosa ze che i fa? /Cosa i fa?	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Fali che?	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Que c'ai fan?	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Lon ch'a combino?	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Lon ch'a fan?	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Cosa ch'a fan?	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Que ch'a fann?	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Lon ch'a fan?	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Che fa’?	Treia	Treia,Macerata,Marche	Maceratese	
		Cosa i fa?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Cossa xé che i fa?	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Ce còse stònne a ffà?	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Sa xè che i fa?	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Cosa sei drio fare?	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Cusa en-dre a far ? Cusa i en dre a far ?	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Cusa i fan?	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Cos i fan?	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Sa fai ?	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Sa fon?	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Cossa i xe drio far?	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | essere | fare | fless 3 = fless 6 | fless 6 | indic pres | inf sempl | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa i fa?	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | indic pres | interr dir | pro | trans | WH ogg dir | 
		Cossa xe che i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH ogg dir | 
		Cossa xe che i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | cleft | clit 6 | clit masch | clit sogg | essere | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH ogg dir | 
		Che cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Che cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa xei drio far?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | essere | fare | fless 6 | indic pres | inf sempl | interr dir | sogg encl | trans | WH complesso | WH ogg dir | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa che i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | presenza comp | trans | WH ogg dir | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 3 = fless 6 | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa i fa?	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH ogg dir | WH semplice | 
		Cossa fai?	Verona	Verona,Verona,Veneto	Veronese	
		Cossa ze che i fa?	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | cleft | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Che cosa fai?	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | sogg postv | trans | WH complesso | WH ogg dir | 
		Cosa fai?	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | clit 6 | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa eli drio far?	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Fali che?	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Cós fai luur?	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ca fa-i ?	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Cossa fai?	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | fare | fless 6 | indic pres | interr dir | pro | sogg encl | trans | WH complesso | WH ogg dir | 
		Cosa e xè chi fa?	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | cleft | clit 6 | clit masch | clit sogg | fare | fless 6 | indic pres | interr dir | pro | trans | WH complesso | WH ogg dir | 
		Cossa xe che i fà?	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Ce fai?	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Cossa fai?	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Cossa fai?	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | fare | fless 6 | indic pres | interr dir | pro | trans | WH ogg dir | 
		Cossa fai?	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa i fa?	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa fai?	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fare | fless 6 | indic pres | interr dir | trans | WH complesso | WH ogg dir | 
		Cossa zei drio fare?	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | clit sogg | fare | fless 6 | interr dir | pro | progress | trans | WH complesso | WH ogg dir | 
						
2.0	96.0	Chi hanno visto?				 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Ch'i han vistu?	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Chi r’an-ni vist?	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Chi ca l'è ca i a idut?	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Chi elo che i ha vist?	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Cosa hai vist?	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi hai vist?	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi han visct?	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Chi gai visto?	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Chi gai visto?	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Ci hai vist?	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH ogg dir | WH semplice | 
		Cui ani vedut?	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Cui ano vjodut?	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		C'è chi g'ian visto?	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		chi (l'è chi) an vist?	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Chi gai visto?	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Chi l'an vistu?	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Chi è ch'i a vist?	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Cu chi an vedù?	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi ia ist?	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | aux A | clit sogg espl | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		A cu visturu?	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Chi em vest?	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Chi è ch'ja vist?	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Chi l'hau vistu?	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Chi ch'jon vustu?	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Chi g'ha-i vest?	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		G'ha-i vest chi?	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		G'ha-i vest chi?	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Chi g'ha-i vest?	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		G'ha-i vest chi?	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		G'ha-i vest chi chei la'?	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | avv loc | clit 6 | clit aux | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | sogg def | trans | WH ogg dir | WH semplice | 
		G'ha-i vest chi?	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | aux A | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | indic pass pross | interr dir | partic | pro | trans | WH in situ | WH ogg dir | WH semplice | 
		Chi gai visto?	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Chi ch’a j’han- vüst?	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Chi i àn vedù?	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Ci ai visto?	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Chi gai visto?	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | aux A | clit sogg | fless 6 | indic pass pross | interr dir | partic | trans | WH ogg dir | WH semplice | 
		Chi ch a vedù?	Brione	Brione,Brescia,Lombardia	Orientale	
		Chi han vist?	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		Chi ai vedù (visto) ?	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Chi ai veht?	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Chi gai visto?	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		omessa	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Chi a ian vist?	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Chi gai visto?	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH ogg dir | WH semplice | 
		Chi gai visto?	Campagnola	Brugine,Padova,Veneto	Meridionale	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | sogg encl | trans | WH ogg dir | WH semplice | 
		Chi è che y an vist?	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Chi gali visto ?	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Chi gai visto?	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux A | fless 6 | indic pass pross | interr dir | partic | pro | trans | WH ogg dir | WH semplice | 
		Chi ani vist?	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Ki i an viSt ?	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Chi l'han vistu?	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Chi èi vedù ? / Chiche i à vedù ?	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Chi ali vist?	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Cui anu vidut?	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Cui anu viodut?	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
